policy_id,exposure,named_insured_age,model_year,vehicle_age,annual_miles,credit_score,horsepower,operator_count,at_fault_accidents,territory,vehicle_type,marital_status,underwriting_company,youthful_driver,collision_deductible,collision_claim_count,collision_total_loss,collision_loss_cost
2977,0.99,23,2021,4,16196.722085928963,644.3974946664475,187.19931227805316,1,1,Suburban,Sedan,Single,Standard,0,500,0,0.0,0.0
2978,0.72,29,2016,9,14644.710828448895,741.2365842791817,136.37477162846886,1,0,Urban,Truck,Single,Preferred,0,500,0,0.0,0.0
2979,0.74,71,2008,17,14337.352605030403,779.1813381861891,136.34676921336978,4,0,Rural,SUV,Married,Standard,1,250,0,0.0,0.0
2980,0.63,56,2006,19,17219.831384120072,722.4123013936719,237.8730854724181,1,0,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
2981,0.76,82,2008,17,11191.236430072027,663.6470990325789,172.84186738549002,3,0,Urban,Sedan,Single,Standard,1,500,0,0.0,0.0
2982,0.66,70,2011,14,10718.00071917352,617.0879390462145,,2,0,Urban,Truck,Married,Preferred,0,500,0,0.0,0.0
2983,0.66,53,2006,19,10893.5781490575,745.1357159029941,173.60353598887136,3,0,Urban,Sedan,Married,Standard,0,1000,0,0.0,0.0
2984,0.7,70,2010,15,10369.38240235186,798.5695895163326,242.62119945072322,4,0,Suburban,Sedan,Married,Preferred,0,250,0,0.0,0.0
2985,0.59,28,2017,8,13326.311242551588,586.9605794014054,141.42988187489004,1,0,Urban,Truck,Married,Preferred,1,500,0,0.0,0.0
2986,0.62,63,2010,15,12990.340098217406,665.0368940892694,,2,2,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
2987,0.9,55,2016,9,12814.632905404436,678.2687574726056,190.6365931785025,1,1,Suburban,Truck,Single,Standard,0,500,0,0.0,0.0
2988,0.91,20,2018,7,9114.893123590271,,163.02791006478532,1,0,Suburban,Sedan,Married,Standard,1,500,0,0.0,0.0
2989,0.81,69,2024,1,16138.978208249058,611.0199170581445,189.95188927562342,1,0,Rural,Sedan,Married,NonStandard,0,500,0,0.0,0.0
2990,0.54,53,2020,5,8776.319093056441,760.1933008505852,116.95704800276896,2,0,Urban,Sedan,Married,Standard,1,500,0,0.0,0.0
2991,0.51,43,2007,18,10101.37857685112,690.2291725324069,148.29992723255344,1,2,Urban,Sedan,Married,Preferred,0,250,0,0.0,0.0
2992,0.54,84,2010,15,12686.055148416817,761.8424540668682,204.22706231783812,3,1,Urban,Sedan,Married,NonStandard,1,500,2,3039.6665915072276,5629.0122064948655
2993,0.5,20,2011,14,10926.736738517764,759.6209850240948,139.9927279989256,1,1,Urban,SUV,Married,Standard,0,1000,0,0.0,0.0
2994,0.63,57,2013,12,14358.874807182301,677.6952166112108,240.97317611114354,1,0,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
2995,0.81,57,2005,20,11934.690003397534,735.8810900934512,185.27095438952958,3,0,Suburban,Sedan,Single,Standard,0,500,0,0.0,0.0
2996,0.99,54,2017,8,12034.930810616293,761.9655431141691,102.49062776374853,3,0,Rural,Sedan,Single,Preferred,0,500,0,0.0,0.0
2997,0.8,36,2018,7,9112.580775848372,740.4655562343058,70.0,1,0,Suburban,SUV,Married,Standard,0,1000,0,0.0,0.0
2998,0.88,45,2007,18,10766.498911803534,698.6024502687387,209.3129292703294,1,0,Suburban,SUV,Married,Standard,0,1000,0,0.0,0.0
2999,0.87,76,2017,8,15777.498968973237,819.8891735971108,298.2717749457961,1,1,Rural,Sedan,Single,Standard,1,500,0,0.0,0.0
3000,0.59,80,2007,18,,741.7380982207428,113.36936918400556,1,0,Rural,Sedan,Married,NonStandard,1,500,0,0.0,0.0
3001,0.51,23,2018,7,9049.5518055444,741.0819701697782,163.59401530177615,1,0,Suburban,Truck,Single,NonStandard,1,500,0,0.0,0.0
3002,0.72,59,2015,10,7263.511743289651,812.3310805144724,159.2842839670413,3,0,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
3003,0.53,82,2015,10,13069.069073844948,581.1300628910947,129.7461106683592,1,0,Rural,SUV,Single,Standard,0,1000,0,0.0,0.0
3004,0.89,52,2011,14,14617.596243772234,691.7675655007806,271.1458898593455,1,2,Rural,Truck,Single,Preferred,1,1000,0,0.0,0.0
3005,0.59,47,2010,15,13737.424414257322,686.968449822062,164.36842301332365,1,0,Suburban,Truck,Single,Standard,0,500,0,0.0,0.0
3006,0.53,22,2012,13,8141.041788606022,661.706546213837,70.0,1,0,Rural,Sedan,Single,NonStandard,0,500,0,0.0,0.0
3007,0.5,69,2024,1,11148.938894481073,702.5064711293963,153.97132587154022,3,1,Urban,Sedan,Married,NonStandard,0,250,0,0.0,0.0
3008,0.77,21,2015,10,6073.809192740053,642.9448263596407,145.2771012559812,1,0,Suburban,Truck,Single,Standard,0,250,0,0.0,0.0
3009,0.98,38,2017,8,11540.801536036248,679.5935202457836,219.19560865328955,1,1,Urban,Sedan,Married,Preferred,0,500,0,0.0,0.0
3010,0.83,75,2024,1,12860.58789005662,732.1085962030296,301.81693904790467,1,1,Rural,SUV,Single,Standard,1,1000,0,0.0,0.0
3011,0.9,48,2009,16,11364.489334749042,710.4291833728465,205.35824111175225,1,2,Rural,Sedan,Single,Standard,0,250,0,0.0,0.0
3012,0.62,29,2024,1,15430.071960522495,,163.69296701162747,2,1,Urban,Truck,Single,Standard,0,500,0,0.0,0.0
3013,0.57,40,2010,15,12847.369816845501,628.0996610375468,,1,0,Urban,SUV,Married,Standard,0,500,0,0.0,0.0
3014,0.92,66,2006,19,11635.37571945745,694.3534071201456,162.48452697606055,2,0,Rural,Sports,Married,Preferred,1,1000,0,0.0,0.0
3015,0.55,82,2023,2,11860.042200347907,825.6867717851196,70.0,2,0,Urban,Sports,Single,Preferred,1,500,0,0.0,0.0
3016,0.89,65,2008,17,14320.955059831538,825.8049707283108,,2,2,Suburban,Sedan,Single,NonStandard,0,250,0,0.0,0.0
3017,0.6,79,2016,9,5542.940587303384,661.3332007773752,202.59261157452073,1,0,Suburban,Sedan,Single,NonStandard,0,1000,0,0.0,0.0
3018,0.78,65,2012,13,9459.428389203325,566.909143693648,230.25322320315905,1,0,Suburban,SUV,Single,Preferred,1,500,0,0.0,0.0
3019,0.59,62,2015,10,10468.854684124535,617.8515302955839,127.29930362867664,2,2,Rural,SUV,Married,NonStandard,0,500,0,0.0,0.0
3020,0.72,29,2007,18,11654.836067848246,679.7725756897729,156.11966578373176,2,2,Suburban,Sedan,Single,Standard,0,250,0,0.0,0.0
3021,1.0,49,2014,11,12361.220634754829,850.0,131.6875071090115,1,0,Suburban,Sedan,Single,Standard,0,500,0,0.0,0.0
3022,0.68,80,2018,7,11141.81076363723,810.7091310606872,238.62668606220234,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
3023,0.78,46,2006,19,11861.276979261731,744.7082356233711,213.10049550633215,2,1,Rural,Sedan,Married,Preferred,0,500,0,0.0,0.0
3024,0.88,83,2014,11,10982.423124745268,655.1259713246677,136.9135534163697,1,0,Suburban,SUV,Single,NonStandard,0,1000,0,0.0,0.0
3025,0.74,58,2006,19,12624.576148642369,717.2453717521765,167.9899130820906,2,0,Rural,SUV,Single,NonStandard,0,500,1,1913.3485016226625,2585.6060832738685
3026,0.92,37,2016,9,12082.88972387798,526.1135855933544,161.95863677967526,3,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
3027,0.93,32,2006,19,9508.335167547884,799.3965491068922,122.79888934228713,3,0,Urban,SUV,Single,Preferred,0,500,0,0.0,0.0
3028,0.63,40,2013,12,9599.735790918136,738.7664154445959,215.22652929292065,1,0,Urban,Sedan,Single,Standard,0,250,0,0.0,0.0
3029,0.69,57,2019,6,18185.646690924164,850.0,76.02407689229608,3,0,Urban,SUV,Married,NonStandard,0,500,0,0.0,0.0
3030,0.96,64,2019,6,14674.304349115606,815.075842071727,160.57907623788833,3,0,Urban,SUV,Single,NonStandard,0,1000,0,0.0,0.0
3031,0.52,49,2020,5,18175.67617594125,630.8681118058514,236.35233173015556,1,0,Suburban,Sedan,Married,Standard,0,1000,0,0.0,0.0
3032,0.89,65,2013,12,9952.009054161279,681.0739127118961,257.0727290522872,2,0,Urban,Truck,Single,Preferred,0,500,0,0.0,0.0
3033,0.83,23,2023,2,12128.842486669135,730.0619025434927,229.3299566902128,1,1,Urban,Sedan,Married,Standard,0,1000,0,0.0,0.0
3034,0.6,78,2008,17,11898.971679745438,828.5674889558243,182.77153791109313,2,2,Suburban,Sedan,Married,Standard,1,500,0,0.0,0.0
3035,0.64,31,2015,10,10259.57332206624,661.4253188900535,170.4114061035383,2,0,Urban,Truck,Single,Standard,0,500,0,0.0,0.0
3036,0.54,84,2009,16,,716.2919802047107,187.41385482743266,2,0,Urban,Truck,Single,Preferred,1,500,0,0.0,0.0
3037,0.86,48,2010,15,12423.091779824428,724.575232959933,174.93444251906467,1,0,Suburban,Truck,Married,Preferred,0,500,0,0.0,0.0
3038,0.61,34,2016,9,13514.447685856978,693.5163557011009,146.3690518762647,1,0,Urban,SUV,Single,Preferred,0,500,0,0.0,0.0
3039,0.94,37,2008,17,6985.961034860186,781.5479623378685,344.39620657002365,2,0,Urban,Truck,Married,Preferred,0,500,0,0.0,0.0
3040,0.84,21,2007,18,12614.261233400994,810.0608149220624,100.8984893250668,2,0,Suburban,Sedan,Single,Preferred,0,500,0,0.0,0.0
3041,0.71,83,2021,4,9183.449476858375,809.8660016508506,212.34605037028268,2,3,Rural,Sedan,Married,Preferred,0,500,0,0.0,0.0
3042,0.77,36,2019,6,11807.518637901034,,177.66859007035737,3,0,Suburban,SUV,Married,Standard,0,1000,1,405.46832255021604,526.5822370782026
3043,1.0,48,2020,5,8842.944939809147,722.6117222458272,219.8635245697576,3,0,Urban,Sedan,Married,NonStandard,0,1000,0,0.0,0.0
3044,0.72,40,2012,13,7962.68509674377,691.6828549166252,133.52053651854357,1,0,Suburban,Sports,Married,Preferred,0,250,0,0.0,0.0
3045,0.71,53,2021,4,10101.543711274913,721.4402819099458,175.13701925225286,1,0,Suburban,Sedan,Single,Preferred,0,500,0,0.0,0.0
3046,0.72,25,2008,17,15349.769671246135,698.1581146385723,175.9886450105102,1,2,Urban,SUV,Single,NonStandard,0,250,0,0.0,0.0
3047,0.65,41,2021,4,12611.039809421014,609.9361538827351,206.64220402852112,3,0,Rural,Sedan,Married,Preferred,0,250,0,0.0,0.0
3048,0.79,66,2018,7,10430.9136284019,744.7289302655964,147.57478546137182,2,2,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
3049,0.75,69,2015,10,10076.01492304953,681.3456536383276,226.91018141719826,2,0,Urban,Sedan,Married,Preferred,0,1000,0,0.0,0.0
3050,0.57,46,2024,1,9452.421219388832,748.4011604952988,271.85603048838885,3,0,Rural,Sedan,Married,Preferred,0,500,0,0.0,0.0
3051,0.6,36,2009,16,9997.672180228958,595.8995781750882,222.34086084843256,1,0,Urban,SUV,Married,Preferred,0,250,0,0.0,0.0
3052,0.85,43,2020,5,13995.307838496985,729.457234067119,163.86203623305485,3,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
3053,0.58,51,2011,14,13890.992571967909,500.06748586406354,249.21617634081494,1,0,Rural,Truck,Single,Standard,0,250,0,0.0,0.0
3054,0.73,19,2017,8,10271.271561058851,661.9269212238672,134.96451483191476,3,0,Rural,SUV,Single,Standard,0,250,0,0.0,0.0
3055,0.52,31,2011,14,14385.238933814613,772.8868619204308,179.37194642818878,3,0,Urban,Truck,Single,Preferred,0,500,0,0.0,0.0
3056,0.67,60,2010,15,13349.084707721957,804.2248124784006,229.9557827757483,1,0,Rural,Sedan,Married,Standard,0,500,0,0.0,0.0
3057,0.81,62,2024,1,15950.059804493792,686.9311113348544,215.82194293308112,2,0,Urban,SUV,Single,Standard,0,500,0,0.0,0.0
3058,0.85,37,2009,16,11010.998286330881,646.8600887404588,194.71216885294638,3,0,Suburban,Sedan,Married,Preferred,0,250,0,0.0,0.0
3059,0.95,72,2021,4,15652.021986791988,760.116924630491,252.23615776854598,1,0,Urban,Sedan,Single,Preferred,0,250,0,0.0,0.0
3060,0.62,73,2014,11,10206.44458141921,758.9357927270187,121.62799893850033,2,1,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
3061,0.56,78,2012,13,13640.898898755999,658.4009120878203,136.79491193653303,2,0,Suburban,SUV,Single,Preferred,1,1000,0,0.0,0.0
3062,0.85,22,2006,19,16934.04670139104,790.6402686007092,181.90085544561785,1,1,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
3063,0.78,67,2024,1,12029.971316661828,767.8650030862889,225.86244719480814,2,2,Suburban,Sedan,Single,Preferred,1,500,0,0.0,0.0
3064,0.66,42,2006,19,10697.215773824817,629.9877803623649,276.5621843282349,1,1,Rural,SUV,Single,Standard,0,500,0,0.0,0.0
3065,0.64,59,2024,1,10594.826070481833,622.8264594853316,162.52848150211221,2,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
3066,0.9,75,2023,2,15553.747107568002,581.3593055228704,192.41821745731124,2,3,Urban,Sedan,Single,Standard,0,500,0,0.0,0.0
3067,0.95,51,2009,16,10174.434072757567,718.1528774978398,125.60536336403753,1,0,Rural,Truck,Single,Standard,1,1000,0,0.0,0.0
3068,0.87,38,2008,17,11097.298824781787,600.4434573226373,110.23647781846721,1,0,Urban,SUV,Single,Preferred,0,500,0,0.0,0.0
3069,0.68,78,2011,14,12576.827408257483,632.0320457618576,108.2499830804042,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
3070,0.71,52,2010,15,11346.635373738322,631.4504623807195,173.3294255453549,2,0,Rural,SUV,Single,Standard,0,1000,0,0.0,0.0
3071,0.68,24,2012,13,15864.337822322861,835.7582128430083,70.0,2,0,Suburban,SUV,Single,Preferred,0,500,0,0.0,0.0
3072,0.51,82,2019,6,14203.189597393546,761.5210850040546,185.97171973583852,1,1,Suburban,Sedan,Single,NonStandard,0,250,0,0.0,0.0
3073,0.76,66,2007,18,8467.13245625607,754.6202143407025,273.9505193401402,1,0,Rural,Sedan,Married,Standard,0,250,0,0.0,0.0
3074,0.88,35,2018,7,12563.630111178196,815.9666768986633,212.12978583227854,3,0,Urban,Sedan,Single,Standard,0,1000,0,0.0,0.0
3075,0.51,63,2005,20,14277.034875562218,723.4495842736599,163.32058753729908,1,1,Urban,SUV,Married,Preferred,1,1000,0,0.0,0.0
3076,0.7,78,2007,18,6615.662525405136,847.6399344715479,208.83005677318877,2,0,Urban,Sedan,Married,Standard,1,250,1,1479.291277532964,2113.27325361852
3077,0.89,66,2009,16,12955.641602142367,760.0592501034022,147.9614039533963,2,0,Urban,SUV,Married,Standard,0,1000,0,0.0,0.0
3078,0.79,57,2013,12,14850.011977378372,765.126447362888,139.44619953573874,2,0,Rural,Sedan,Single,Standard,0,500,0,0.0,0.0
3079,0.58,18,2023,2,7099.8985136193705,699.0512209134818,250.0623145300815,1,0,Urban,SUV,Single,Standard,0,250,0,0.0,0.0
3080,0.72,61,2024,1,11324.522882798436,757.9739416704787,97.85725935608875,2,0,Urban,Sedan,Single,Standard,1,500,0,0.0,0.0
3081,0.57,68,2019,6,12657.401460386061,648.8398598445225,185.6285314026748,3,1,Urban,Sedan,Married,Standard,0,1000,0,0.0,0.0
3082,0.58,51,2021,4,18830.279703006112,685.7980997863788,154.41824620364162,1,0,Urban,SUV,Married,Standard,1,250,0,0.0,0.0
3083,0.67,55,2021,4,15084.084372633526,694.0226701232967,130.46725496322242,4,0,Urban,SUV,Single,Preferred,0,500,0,0.0,0.0
3084,0.56,60,2018,7,11177.509350642926,741.6356173083186,214.5670093527125,1,0,Suburban,Sedan,Single,Standard,1,500,0,0.0,0.0
3085,0.64,80,2005,20,14785.646452012816,708.6806485184973,219.93454126771243,2,0,Urban,Sedan,Married,Preferred,1,500,0,0.0,0.0
3086,0.7,56,2006,19,13056.356487001034,747.4181044216541,157.8927750139907,4,0,Suburban,Sedan,Married,NonStandard,0,500,0,0.0,0.0
3087,0.54,77,2019,6,8473.867279753948,688.2558278017484,145.1076093394003,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
3088,0.53,55,2008,17,13169.41045970023,582.7356087220635,224.0649737533319,4,1,Suburban,Sports,Married,Preferred,0,500,0,0.0,0.0
3089,0.67,19,2020,5,12558.611721487501,677.7129858787848,146.6826352591796,1,0,Urban,SUV,Single,Standard,0,1000,0,0.0,0.0
3090,0.54,51,2011,14,11675.922531767814,624.3030651029228,158.21357322396884,2,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
3091,0.66,33,2008,17,5271.034241054447,646.5693750682158,181.9556026970932,2,0,Suburban,Truck,Single,Preferred,1,1000,0,0.0,0.0
3092,0.79,68,2013,12,8698.051431010923,626.0768558267756,179.16205537369567,1,0,Urban,Sedan,Married,Preferred,0,250,0,0.0,0.0
3093,0.68,73,2021,4,15925.04139310061,589.4299377709074,229.85572755374912,1,0,Urban,Sedan,Married,NonStandard,0,500,0,0.0,0.0
3094,0.75,18,2023,2,7672.710041176605,774.957027101781,135.0544868467757,1,0,Suburban,Truck,Single,Standard,0,500,0,0.0,0.0
3095,0.89,62,2017,8,11205.702563099916,694.8648496852691,77.23877770776687,1,0,Suburban,Truck,Married,NonStandard,0,500,0,0.0,0.0
3096,0.75,33,2005,20,12648.718830486334,634.4650268462975,175.93256189772947,1,0,Suburban,SUV,Married,Preferred,0,250,0,0.0,0.0
3097,0.73,33,2009,16,14650.687500361359,692.5537767520967,306.0203662938787,2,0,Suburban,Truck,Married,Standard,1,1000,0,0.0,0.0
3098,0.6,84,2013,12,13537.152204821154,691.5625486402419,135.54149059398483,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
3099,0.66,61,2021,4,11111.48477665081,656.1812775765031,116.12269248867113,2,1,Urban,Truck,Single,Standard,1,500,0,0.0,0.0
3100,0.93,19,2008,17,8874.128236912498,831.2372884596788,250.1089947342375,3,0,Rural,Sedan,Married,Preferred,1,500,0,0.0,0.0
3101,0.72,37,2017,8,,665.5115475308301,111.88169861250094,2,0,Urban,Sedan,Single,Standard,0,250,0,0.0,0.0
3102,0.99,30,2013,12,,743.3028571869213,113.35565227822433,1,0,Rural,SUV,Married,Preferred,0,500,0,0.0,0.0
3103,0.63,63,2023,2,7294.0607793152,751.6572402947004,179.0358853143771,2,0,Urban,Sedan,Single,Standard,0,500,0,0.0,0.0
3104,0.62,31,2024,1,,500.0,239.06257485651196,1,0,Suburban,SUV,Single,Preferred,1,1000,0,0.0,0.0
3105,0.66,71,2020,5,16687.18637559061,,156.91703814079466,4,0,Urban,SUV,Single,Standard,0,1000,0,0.0,0.0
3106,0.59,38,2018,7,14303.440838171304,543.0480219124141,111.52063251200106,3,0,Urban,Sedan,Married,NonStandard,0,500,0,0.0,0.0
3107,0.52,61,2019,6,5301.645165718503,642.6249190226206,106.93703183706842,1,0,Suburban,SUV,Married,NonStandard,1,500,0,0.0,0.0
3108,0.71,76,2015,10,17064.65790818283,683.4824846866385,251.7623570770902,1,0,Urban,Truck,Married,NonStandard,1,500,0,0.0,0.0
3109,0.85,74,2005,20,12788.92396656727,736.753566821672,188.0211778232433,1,0,Urban,Truck,Single,NonStandard,0,250,0,0.0,0.0
3110,0.64,57,2019,6,11504.54347516985,672.0900386887465,,3,0,Rural,SUV,Married,NonStandard,0,500,0,0.0,0.0
3111,0.95,46,2014,11,11032.868154478196,734.4680323789274,189.03745136100954,1,0,Rural,Sedan,Married,NonStandard,0,250,0,0.0,0.0
3112,0.5,25,2012,13,13794.824345133238,650.0131609579275,113.24710418836284,1,0,Suburban,Sedan,Single,Standard,0,500,1,1741.1511870207705,3482.302374041541
3113,0.94,36,2024,1,12116.846107248768,732.6486457427873,208.9964769182251,1,1,Urban,Sedan,Single,Preferred,0,500,0,0.0,0.0
3114,0.66,62,2014,11,9070.691352705244,786.2382257224506,193.84985469680998,3,0,Suburban,Truck,Single,Standard,0,500,0,0.0,0.0
3115,0.93,53,2018,7,15201.911220760687,654.3237112591207,159.947595153543,2,0,Urban,Sedan,Single,Standard,0,250,0,0.0,0.0
3116,0.53,45,2009,16,3633.146718959557,518.9549201544444,208.04936785159163,4,0,Suburban,SUV,Single,Preferred,0,1000,1,714.3366045486098,1347.8049142426598
3117,0.69,61,2024,1,9427.13042725544,685.3179964053935,194.01302182708105,1,0,Urban,Sedan,Married,NonStandard,0,500,0,0.0,0.0
3118,0.58,58,2023,2,10603.119485075496,705.2984752858835,221.26059734628217,1,1,Suburban,Truck,Married,Preferred,0,250,0,0.0,0.0
3119,0.52,72,2024,1,11144.197982044221,790.1615982374531,90.02953797215122,3,0,Suburban,SUV,Single,Standard,1,500,0,0.0,0.0
3120,0.72,81,2014,11,7768.129716455352,572.994033047727,208.33978001881363,2,1,Suburban,Sedan,Single,NonStandard,0,250,0,0.0,0.0
3121,0.54,62,2012,13,10240.164259085112,653.5209749013632,101.21775684379271,3,0,Suburban,Sedan,Married,Preferred,0,250,0,0.0,0.0
3122,0.65,64,2012,13,17324.78341413323,677.6554647132403,223.45327128808077,3,0,Suburban,Sedan,Single,Preferred,0,500,0,0.0,0.0
3123,0.83,47,2019,6,14346.633501334061,765.1390870914635,237.2154307185956,2,0,Rural,Sedan,Married,Standard,0,500,0,0.0,0.0
3124,1.0,33,2006,19,12812.87077838613,635.0853617173202,156.71722387707368,1,2,Suburban,Sports,Single,Standard,0,500,0,0.0,0.0
3125,0.88,31,2005,20,9450.10975327261,666.8712630487313,156.6593685600891,1,0,Rural,Sedan,Married,Preferred,0,500,0,0.0,0.0
3126,0.96,74,2007,18,12045.411856604402,805.3029166931615,255.21913408219552,2,1,Urban,SUV,Married,Standard,1,500,0,0.0,0.0
3127,0.62,28,2023,2,12491.192605732802,652.6830369607624,137.39182523271882,1,0,Urban,SUV,Married,NonStandard,0,500,0,0.0,0.0
3128,0.57,63,2024,1,9208.803929440815,645.8537008396314,276.9259867223324,1,0,Urban,SUV,Married,Preferred,0,1000,0,0.0,0.0
3129,0.79,51,2013,12,9931.242542915898,850.0,284.791484876242,1,1,Urban,Truck,Married,Standard,0,1000,0,0.0,0.0
3130,0.56,39,2022,3,7186.005944295806,687.6393224956842,96.46875764989963,1,0,Urban,Truck,Married,NonStandard,0,1000,0,0.0,0.0
3131,0.77,77,2010,15,9267.847098291646,686.1538478611667,96.51475284932116,2,0,Urban,Truck,Married,Preferred,1,1000,0,0.0,0.0
3132,0.61,32,2020,5,10229.144998573447,850.0,221.804179145078,1,1,Urban,SUV,Married,Preferred,1,250,0,0.0,0.0
3133,0.63,81,2015,10,9972.764797499232,747.2709942445077,,2,0,Suburban,SUV,Married,Standard,0,250,0,0.0,0.0
3134,0.8,28,2015,10,5891.6124544305685,821.805221266515,85.02008616920793,1,1,Urban,SUV,Married,Standard,0,500,0,0.0,0.0
3135,0.7,57,2021,4,12853.832059569046,718.0938747341742,105.46020897727372,1,0,Urban,Sedan,Single,Standard,1,1000,0,0.0,0.0
3136,0.53,21,2020,5,15648.5355074203,701.9228072936054,171.55564245850223,1,0,Urban,Truck,Single,Standard,1,1000,0,0.0,0.0
3137,0.68,81,2019,6,18625.037076158344,847.8768061921413,209.56768362952872,1,0,Rural,SUV,Married,Preferred,0,500,0,0.0,0.0
3138,0.74,82,2020,5,7593.29467248248,761.6288250427378,125.63685461877924,1,0,Rural,Sedan,Married,NonStandard,1,500,0,0.0,0.0
3139,0.87,44,2006,19,11843.736639943936,689.8972024177901,174.87240325766655,2,1,Suburban,Sedan,Single,Preferred,1,500,0,0.0,0.0
3140,0.73,18,2019,6,13998.196413351297,665.8540911565261,202.2672744541243,4,0,Rural,Sedan,Single,NonStandard,1,500,0,0.0,0.0
3141,0.91,22,2005,20,10368.285904527696,705.3920713954217,249.93233222823898,1,0,Rural,SUV,Married,Preferred,0,250,1,3288.072190226922,3613.2661431065076
3142,0.92,40,2020,5,11031.80776886555,531.9273066704806,229.94410521172784,1,0,Suburban,Sedan,Single,Standard,0,250,1,1441.6113573191901,1566.9688666512936
3143,0.53,42,2018,7,19272.438197286418,651.0752959606992,198.88496373638893,3,0,Urban,SUV,Married,NonStandard,0,250,0,0.0,0.0
3144,0.65,50,2012,13,9739.788371722872,850.0,160.3661398897042,2,0,Urban,Sedan,Single,Standard,0,500,0,0.0,0.0
